Algorithm,Function,Run,Best_Fitness
SCA,CEC2017_F26,23,3009.681249581199
SCA,CEC2017_F26,24,3004.4776097807744
SCA,CEC2017_F26,25,3020.9295938510445
SCA,CEC2017_F26,26,3008.959532417411
SCA,CEC2017_F26,27,3019.2527678998104
SCA,CEC2017_F26,28,3013.5708479754085
SCA,CEC2017_F26,29,3005.520901068136
SCA,CEC2017_F26,30,3014.7111569045387
SCA,CEC2017_F26,31,3010.7894933746966
SCA,CEC2017_F26,32,3015.006667110183
SCA,CEC2017_F26,33,3018.0813137178507
SCA,CEC2017_F26,34,3013.368380030005
SCA,CEC2017_F26,35,3013.0473713913752
SCA,CEC2017_F26,36,3024.0321217119576
SCA,CEC2017_F26,37,3010.2826774469636
SCA,CEC2017_F26,38,3017.5497311620575
SCA,CEC2017_F26,39,3011.990180366948
SCA,CEC2017_F26,40,3012.442643192815
SCA,CEC2017_F26,41,3011.2948931918704
SCA,CEC2017_F26,42,3015.637137487849
SCA,CEC2017_F26,43,3018.5269471474085
SCA,CEC2017_F26,44,3016.2612578408243
SCA,CEC2017_F26,45,3012.826495983999
SCA,CEC2017_F26,46,3012.971728511438
SCA,CEC2017_F26,47,3009.388306151221
SCA,CEC2017_F26,48,3015.1228534010847
SCA,CEC2017_F26,49,3015.639155472038
SCA,CEC2017_F27,0,2986.553932926388
SCA,CEC2017_F27,1,3096.1026856331973
SCA,CEC2017_F27,2,3003.715628050015
SCA,CEC2017_F27,3,3041.303398047216
SCA,CEC2017_F27,4,3109.795619223062
SCA,CEC2017_F27,5,3025.833064357083
SCA,CEC2017_F27,6,3034.7918805245235
SCA,CEC2017_F27,7,3116.9386864505636
SCA,CEC2017_F27,8,3034.6902205972524
SCA,CEC2017_F27,9,3105.980186764538
SCA,CEC2017_F27,10,2977.332914608776
SCA,CEC2017_F27,11,3125.954992910621
SCA,CEC2017_F27,12,3156.170722952108
SCA,CEC2017_F27,13,3081.9238078620965
SCA,CEC2017_F27,14,2942.9695210183354
SCA,CEC2017_F27,15,2954.3799780149207
SCA,CEC2017_F27,16,2952.3559963185207
SCA,CEC2017_F27,17,2957.8797070544383
SCA,CEC2017_F27,18,2988.3252988700833
SCA,CEC2017_F27,19,3073.95172170155
SCA,CEC2017_F27,20,3033.2863786687376
SCA,CEC2017_F27,21,3019.5495724131633
SCA,CEC2017_F27,22,2994.0722018862125
SCA,CEC2017_F27,23,2869.8672410592435
SCA,CEC2017_F27,24,3060.81018465055
SCA,CEC2017_F27,25,3127.2138636693326
SCA,CEC2017_F27,26,3075.3424810414335
SCA,CEC2017_F27,27,3016.2967774706467
SCA,CEC2017_F27,28,3125.3034287344744
SCA,CEC2017_F27,29,3161.487711766408
SCA,CEC2017_F27,30,2986.43865901337
SCA,CEC2017_F27,31,2935.0062301136127
SCA,CEC2017_F27,32,3178.0670126392943
SCA,CEC2017_F27,33,3084.683727606673
SCA,CEC2017_F27,34,2971.5567422328136
SCA,CEC2017_F27,35,3112.688802426331
SCA,CEC2017_F27,36,2941.87364369265
SCA,CEC2017_F27,37,3088.9529809723604
SCA,CEC2017_F27,38,3042.8691712217365
SCA,CEC2017_F27,39,3047.393061326791
SCA,CEC2017_F27,40,3006.892884037464
SCA,CEC2017_F27,41,3125.0835982319904
SCA,CEC2017_F27,42,2992.272931480981
SCA,CEC2017_F27,43,3013.5273246565257
SCA,CEC2017_F27,44,3103.232927270302
SCA,CEC2017_F27,45,3025.0175763684406
SCA,CEC2017_F27,46,3176.9027253833706
SCA,CEC2017_F27,47,2984.118717940344
SCA,CEC2017_F27,48,3117.583712824983
SCA,CEC2017_F27,49,3014.1461425980015
SCA,CEC2017_F28,0,43452.7156579714
SCA,CEC2017_F28,1,76056.62928281256
SCA,CEC2017_F28,2,32923.30283434389
SCA,CEC2017_F28,3,125692.43402799751
SCA,CEC2017_F28,4,28068.806174025234
SCA,CEC2017_F28,5,62983.52773708653
SCA,CEC2017_F28,6,53602.81231758758
SCA,CEC2017_F28,7,40058.14844073105
SCA,CEC2017_F28,8,139255.9337666334
SCA,CEC2017_F28,9,406545.6499463039
SCA,CEC2017_F28,10,62745.63914502663
SCA,CEC2017_F28,11,88149.80658945916
SCA,CEC2017_F28,12,50211.85565834882
SCA,CEC2017_F28,13,73128.70408874498
SCA,CEC2017_F28,14,105221.05087374212
SCA,CEC2017_F28,15,24647.50430947032
SCA,CEC2017_F28,16,177022.78094247647
SCA,CEC2017_F28,17,85077.90209125035
SCA,CEC2017_F28,18,26849.33424640156
SCA,CEC2017_F28,19,17986.976134072294
SCA,CEC2017_F28,20,48819.17986236919
SCA,CEC2017_F28,21,16742.12493494335
SCA,CEC2017_F28,22,12950.84595826581
SCA,CEC2017_F28,23,43936.760024001254
SCA,CEC2017_F28,24,16634.30585212074
SCA,CEC2017_F28,25,29861.449327068116
SCA,CEC2017_F28,26,24850.50749293426
SCA,CEC2017_F28,27,8325.756131268248
SCA,CEC2017_F28,28,35817.555892243756
SCA,CEC2017_F28,29,61435.693998153365
SCA,CEC2017_F28,30,61555.4384779637
SCA,CEC2017_F28,31,70454.20968245661
SCA,CEC2017_F28,32,85363.53577766888
SCA,CEC2017_F28,33,18674.522381197028
SCA,CEC2017_F28,34,70244.65580584964
SCA,CEC2017_F28,35,208478.10905893092
SCA,CEC2017_F28,36,20156.32693582909
SCA,CEC2017_F28,37,102844.5861217973
SCA,CEC2017_F28,38,12352.286230016794
SCA,CEC2017_F28,39,153974.40325767646
SCA,CEC2017_F28,40,35399.42633543902
SCA,CEC2017_F28,41,10902.56421769211
SCA,CEC2017_F28,42,35289.80463891958
SCA,CEC2017_F28,43,40228.18545764485
SCA,CEC2017_F28,44,39882.58947572058
SCA,CEC2017_F28,45,79535.05222081175
SCA,CEC2017_F28,46,59953.285217152144
SCA,CEC2017_F28,47,47681.136987311176
SCA,CEC2017_F28,48,52630.739684666514
SCA,CEC2017_F28,49,161191.29724215745
SCA,CEC2017_F29,0,8635240.625443714
SCA,CEC2017_F29,1,27615778.35727848
SCA,CEC2017_F29,2,10007922.041846259
SCA,CEC2017_F29,3,19429402.64531568
SCA,CEC2017_F29,4,130936930.78592803
SCA,CEC2017_F29,5,19191670.87134787
SCA,CEC2017_F29,6,14162609.029407127
SCA,CEC2017_F29,7,1511864.5878275526
SCA,CEC2017_F29,8,53349656.462564215
SCA,CEC2017_F29,9,12960240.972067311
SCA,CEC2017_F29,10,4811151.987600647
SCA,CEC2017_F29,11,6847277.539539336
SCA,CEC2017_F29,12,7241637.934678002
SCA,CEC2017_F29,13,12898956.42057894
SCA,CEC2017_F29,14,7582295.936000273
SCA,CEC2017_F29,15,2837543.8955982863
SCA,CEC2017_F29,16,6255590.957334637
SCA,CEC2017_F29,17,25857420.56271658
SCA,CEC2017_F29,18,3029649.1090680785
SCA,CEC2017_F29,19,12403617.653232934
SCA,CEC2017_F29,20,1042203.1299410611
SCA,CEC2017_F29,21,35919559.78888447
SCA,CEC2017_F29,22,1003636.1317185275
SCA,CEC2017_F29,23,21008227.888212577
SCA,CEC2017_F29,24,13373716.829649085
SCA,CEC2017_F29,25,2818000.7009459957
SCA,CEC2017_F29,26,52482668.247525364
SCA,CEC2017_F29,27,12135867.818040548
SCA,CEC2017_F29,28,17869677.049191676
SCA,CEC2017_F29,29,6615645.981996863
SCA,CEC2017_F29,30,29244098.30441835
SCA,CEC2017_F29,31,42458036.25699486
SCA,CEC2017_F29,32,2745581.9797863257
SCA,CEC2017_F29,33,25793913.15244159
SCA,CEC2017_F29,34,40233688.9059244
SCA,CEC2017_F29,35,38692948.513438925
SCA,CEC2017_F29,36,2423329.4418145875
SCA,CEC2017_F29,37,14343987.610551422
SCA,CEC2017_F29,38,13400035.793642802
SCA,CEC2017_F29,39,24926309.913275603
SCA,CEC2017_F29,40,3569557.6046933713
SCA,CEC2017_F29,41,8102987.183255227
SCA,CEC2017_F29,42,6593202.924042311
SCA,CEC2017_F29,43,8715574.267004654
SCA,CEC2017_F29,44,2969796.0758421468
SCA,CEC2017_F29,45,24587285.316578098
SCA,CEC2017_F29,46,34106180.87915809
SCA,CEC2017_F29,47,7667136.806769234
SCA,CEC2017_F29,48,223652660.56630293
SCA,CEC2017_F29,49,19856594.611865774
SSA,CEC2017_F1,0,4244082.402685821
SSA,CEC2017_F1,1,619880186.7176278
SSA,CEC2017_F1,2,42992392.80737394
SSA,CEC2017_F1,3,8203372.580758133
SSA,CEC2017_F1,4,35529872.840734534
SSA,CEC2017_F1,5,1631100.0875922358
SSA,CEC2017_F1,6,19493267.456893396
SSA,CEC2017_F1,7,12165080.224700684
SSA,CEC2017_F1,8,536774049.913858
SSA,CEC2017_F1,9,519414150.9745849
SSA,CEC2017_F1,10,34646280.480864055
SSA,CEC2017_F1,11,149951217.63690907
SSA,CEC2017_F1,12,76520353.44103387
SSA,CEC2017_F1,13,54096333.07380798
SSA,CEC2017_F1,14,34643715.57357914
SSA,CEC2017_F1,15,358876337.3374411
SSA,CEC2017_F1,16,36094742.94371734
SSA,CEC2017_F1,17,529126.0111656782
SSA,CEC2017_F1,18,188693126.86683667
SSA,CEC2017_F1,19,37680916.82041417
SSA,CEC2017_F1,20,157971512.41569236
SSA,CEC2017_F1,21,73815717.00384949
SSA,CEC2017_F1,22,16054592.983021244
SSA,CEC2017_F1,23,172909255.71573657
SSA,CEC2017_F1,24,55803386.24351105
SSA,CEC2017_F1,25,2384976.4085546336
SSA,CEC2017_F1,26,136454190.4431684
SSA,CEC2017_F1,27,117005206.84074827
SSA,CEC2017_F1,28,31961583.72208409
SSA,CEC2017_F1,29,195266995.95323315
SSA,CEC2017_F1,30,2159097.394126347
SSA,CEC2017_F1,31,376405313.3533696
SSA,CEC2017_F1,32,31067255.768852107
SSA,CEC2017_F1,33,23293551.076300696
SSA,CEC2017_F1,34,2549040.223617302
SSA,CEC2017_F1,35,451999332.86158186
SSA,CEC2017_F1,36,48439442.370378
SSA,CEC2017_F1,37,84199414.7980619
SSA,CEC2017_F1,38,303356186.08053815
SSA,CEC2017_F1,39,91034178.59006953
SSA,CEC2017_F1,40,19064799.170496073
SSA,CEC2017_F1,41,172890657.75094652
SSA,CEC2017_F1,42,20294993.842527546
SSA,CEC2017_F1,43,12602611.71000431
SSA,CEC2017_F1,44,7856102.378112417
SSA,CEC2017_F1,45,20527271.058182262
SSA,CEC2017_F1,46,198584406.71442062
SSA,CEC2017_F1,47,483932.8792111029
SSA,CEC2017_F1,48,68066090.1295584
SSA,CEC2017_F1,49,150073903.56949192
SSA,CEC2017_F3,0,352.96214635008596
SSA,CEC2017_F3,1,371.2621351403895
SSA,CEC2017_F3,2,409.8354058423846
SSA,CEC2017_F3,3,370.820595218451
SSA,CEC2017_F3,4,314.6213099866827
SSA,CEC2017_F3,5,308.06223698072097
SSA,CEC2017_F3,6,320.37507844938136
SSA,CEC2017_F3,7,399.4367090247206
SSA,CEC2017_F3,8,382.7977017490744
SSA,CEC2017_F3,9,370.0579460970364
SSA,CEC2017_F3,10,471.5145657128729
SSA,CEC2017_F3,11,392.2219850122917
SSA,CEC2017_F3,12,310.5021072296839
SSA,CEC2017_F3,13,327.5040175758912
SSA,CEC2017_F3,14,337.9210853778478
SSA,CEC2017_F3,15,329.292551592354
SSA,CEC2017_F3,16,408.42039808754254
SSA,CEC2017_F3,17,398.89762206800697
SSA,CEC2017_F3,18,321.3346864164199
SSA,CEC2017_F3,19,368.12772513600964
SSA,CEC2017_F3,20,406.2331832034913
SSA,CEC2017_F3,21,360.80336343655745
SSA,CEC2017_F3,22,374.07381190514366
SSA,CEC2017_F3,23,361.6403611963661
SSA,CEC2017_F3,24,329.8104966099721
SSA,CEC2017_F3,25,422.0465341748459
SSA,CEC2017_F3,26,334.0916233142613
SSA,CEC2017_F3,27,313.9159213226687
SSA,CEC2017_F3,28,368.84985776807434
SSA,CEC2017_F3,29,373.63640230092165
SSA,CEC2017_F3,30,361.6183649007239
SSA,CEC2017_F3,31,359.50421418767854
SSA,CEC2017_F3,32,402.9734824190841
SSA,CEC2017_F3,33,342.4694248203369
SSA,CEC2017_F3,34,352.1807298823844
SSA,CEC2017_F3,35,451.49754362197393
SSA,CEC2017_F3,36,340.8006507556168
SSA,CEC2017_F3,37,320.9140281848865
SSA,CEC2017_F3,38,465.2183901819703
SSA,CEC2017_F3,39,418.24720266016925
SSA,CEC2017_F3,40,310.32395893680945
SSA,CEC2017_F3,41,369.88277887308953
SSA,CEC2017_F3,42,374.8706964063551
SSA,CEC2017_F3,43,369.3701251946578
SSA,CEC2017_F3,44,417.9427732206967
SSA,CEC2017_F3,45,350.87012035401506
SSA,CEC2017_F3,46,323.131466614257
SSA,CEC2017_F3,47,361.95970899779456
SSA,CEC2017_F3,48,369.8005962287774
SSA,CEC2017_F3,49,366.2983625381063
SSA,CEC2017_F4,0,625.601754078966
SSA,CEC2017_F4,1,842.8023303905251
SSA,CEC2017_F4,2,775.6672621548762
SSA,CEC2017_F4,3,587.0725289339787
SSA,CEC2017_F4,4,645.4337417420909
SSA,CEC2017_F4,5,885.6004161344277
SSA,CEC2017_F4,6,1497.4999618658528
SSA,CEC2017_F4,7,577.3910651262906
SSA,CEC2017_F4,8,1261.657131464125
SSA,CEC2017_F4,9,611.3328650480917
SSA,CEC2017_F4,10,1044.2800042446374
SSA,CEC2017_F4,11,559.0641900926666
SSA,CEC2017_F4,12,658.9806847483915
SSA,CEC2017_F4,13,525.6663448712014
SSA,CEC2017_F4,14,706.5725438411378
SSA,CEC2017_F4,15,519.9217587948084
SSA,CEC2017_F4,16,556.988703131345
SSA,CEC2017_F4,17,799.0715676304434
SSA,CEC2017_F4,18,1165.930822362504
SSA,CEC2017_F4,19,529.0034723300358
SSA,CEC2017_F4,20,590.6839353524764
SSA,CEC2017_F4,21,537.9529441361503
SSA,CEC2017_F4,22,1022.6710423156023
SSA,CEC2017_F4,23,643.951524485919
SSA,CEC2017_F4,24,560.231970893799
SSA,CEC2017_F4,25,671.9517880370381
SSA,CEC2017_F4,26,679.7842486431023
SSA,CEC2017_F4,27,644.896060275885
SSA,CEC2017_F4,28,1530.1800828571847
SSA,CEC2017_F4,29,886.3876432518136
SSA,CEC2017_F4,30,1157.1266987904878
SSA,CEC2017_F4,31,528.3719986634521
SSA,CEC2017_F4,32,527.9705870759833
SSA,CEC2017_F4,33,584.2875957169567
SSA,CEC2017_F4,34,679.8802619717812
SSA,CEC2017_F4,35,498.7393479452591
SSA,CEC2017_F4,36,871.6962801270307
SSA,CEC2017_F4,37,722.96644074452
SSA,CEC2017_F4,38,1077.9054527478659
SSA,CEC2017_F4,39,822.1115290543427
SSA,CEC2017_F4,40,861.1668871851796
SSA,CEC2017_F4,41,1137.5893839111852
SSA,CEC2017_F4,42,665.5510555588646
SSA,CEC2017_F4,43,646.4464599902795
SSA,CEC2017_F4,44,809.1629860079267
SSA,CEC2017_F4,45,519.5173499134373
SSA,CEC2017_F4,46,557.1549967400647
SSA,CEC2017_F4,47,1859.2363655248892
SSA,CEC2017_F4,48,480.46433296999766
SSA,CEC2017_F4,49,574.1027899363023
SSA,CEC2017_F5,0,500.00003430559457
SSA,CEC2017_F5,1,500.00089177551916
SSA,CEC2017_F5,2,500.00028893169406
SSA,CEC2017_F5,3,500.0000341950602
SSA,CEC2017_F5,4,500.00000039058756
SSA,CEC2017_F5,5,500.0001147246221
SSA,CEC2017_F5,6,500.00002264084725
SSA,CEC2017_F5,7,500.0003260754692
SSA,CEC2017_F5,8,500.00058095476516
SSA,CEC2017_F5,9,500.0000094029878
SSA,CEC2017_F5,10,500.00023655041554
SSA,CEC2017_F5,11,500.0000927709156
SSA,CEC2017_F5,12,500.00001114583705
SSA,CEC2017_F5,13,500.0004120934613
SSA,CEC2017_F5,14,500.0008487384141
SSA,CEC2017_F5,15,500.0002127281043
SSA,CEC2017_F5,16,500.00001011929254
SSA,CEC2017_F5,17,500.00190984694297
SSA,CEC2017_F5,18,500.00009618547176
SSA,CEC2017_F5,19,500.00006018232904
SSA,CEC2017_F5,20,500.0000569494889
SSA,CEC2017_F5,21,500.0001243128813
SSA,CEC2017_F5,22,500.00032330906845
SSA,CEC2017_F5,23,500.00088629568785
SSA,CEC2017_F5,24,500.0000026504465
SSA,CEC2017_F5,25,500.0001877379625
SSA,CEC2017_F5,26,500.00081761366937
SSA,CEC2017_F5,27,500.00007239232735
SSA,CEC2017_F5,28,500.0000021498044
SSA,CEC2017_F5,29,500.00093979966874
SSA,CEC2017_F5,30,500.0000479746683
SSA,CEC2017_F5,31,500.0000210020945
SSA,CEC2017_F5,32,500.0002996729171
SSA,CEC2017_F5,33,500.00004856496435
SSA,CEC2017_F5,34,500.0002662637697
SSA,CEC2017_F5,35,500.00000250645974
SSA,CEC2017_F5,36,500.0000067189905
SSA,CEC2017_F5,37,500.00000704719355
SSA,CEC2017_F5,38,500.0005451199194
SSA,CEC2017_F5,39,500.00001541487796
SSA,CEC2017_F5,40,500.0000135172058
SSA,CEC2017_F5,41,500.00038956924385
SSA,CEC2017_F5,42,500.0000026885156
SSA,CEC2017_F5,43,500.00008780307763
SSA,CEC2017_F5,44,500.0000254260507
SSA,CEC2017_F5,45,500.00017137428017
SSA,CEC2017_F5,46,500.00023386739826
SSA,CEC2017_F5,47,500.0009405596449
SSA,CEC2017_F5,48,500.00004359060443
SSA,CEC2017_F5,49,500.0000307505526
SSA,CEC2017_F6,0,2994.3586082075203
SSA,CEC2017_F6,1,7836.354844541747
SSA,CEC2017_F6,2,17719.873515198648
SSA,CEC2017_F6,3,1177.2815337497302
SSA,CEC2017_F6,4,14968.379190310048
SSA,CEC2017_F6,5,2215.487820790716
SSA,CEC2017_F6,6,1378.9871115326328
SSA,CEC2017_F6,7,70936.45798090092
SSA,CEC2017_F6,8,3272.839512603294
SSA,CEC2017_F6,9,39488.71211487543
SSA,CEC2017_F6,10,5766.337686464707
SSA,CEC2017_F6,11,1857.5778984550404
SSA,CEC2017_F6,12,11507.363300372368
SSA,CEC2017_F6,13,1563.8358384494406
SSA,CEC2017_F6,14,1289.4557776814606
SSA,CEC2017_F6,15,2181.5752370704013
SSA,CEC2017_F6,16,805.867068678532
SSA,CEC2017_F6,17,844.3700251185983
SSA,CEC2017_F6,18,3839.046337224302
SSA,CEC2017_F6,19,1014.9185790564176
SSA,CEC2017_F6,20,3633.8254301646325
SSA,CEC2017_F6,21,3551.7586434936006
SSA,CEC2017_F6,22,7699.327306576199
SSA,CEC2017_F6,23,7765.20558881274
SSA,CEC2017_F6,24,1422.4823702911494
SSA,CEC2017_F6,25,14486.080734251098
SSA,CEC2017_F6,26,1779.1734741509163
SSA,CEC2017_F6,27,1474.0644604852973
SSA,CEC2017_F6,28,1279.583894813872
SSA,CEC2017_F6,29,2863.608851722045
SSA,CEC2017_F6,30,3192.677484970883
SSA,CEC2017_F6,31,1564.1654264541385
SSA,CEC2017_F6,32,4909.584633560231
SSA,CEC2017_F6,33,1118.0323728689077
SSA,CEC2017_F6,34,5058.801649229305
SSA,CEC2017_F6,35,1652.9569006990318
SSA,CEC2017_F6,36,1649.9830653787594
SSA,CEC2017_F6,37,4414.820709545935
SSA,CEC2017_F6,38,1254.8623894756654
SSA,CEC2017_F6,39,2084.0267682527365
SSA,CEC2017_F6,40,1304.252954993113
SSA,CEC2017_F6,41,1560.2761424597957
SSA,CEC2017_F6,42,1254.7466974022223
SSA,CEC2017_F6,43,1717.0131919416729
SSA,CEC2017_F6,44,928.8735002605135
SSA,CEC2017_F6,45,910.0454063978334
SSA,CEC2017_F6,46,1246.7303241901345
SSA,CEC2017_F6,47,5450.804915575342
SSA,CEC2017_F6,48,2735.0481707998874
SSA,CEC2017_F6,49,4069.346640057248
SSA,CEC2017_F7,0,770.0000000000011
SSA,CEC2017_F7,1,754.0031696130309
SSA,CEC2017_F7,2,784.0
SSA,CEC2017_F7,3,758.0000000000025
SSA,CEC2017_F7,4,808.0
SSA,CEC2017_F7,5,754.0000000000185
SSA,CEC2017_F7,6,746.0
SSA,CEC2017_F7,7,786.0
SSA,CEC2017_F7,8,774.0000000001464
SSA,CEC2017_F7,9,799.4153365686919
SSA,CEC2017_F7,10,768.1763538680386
SSA,CEC2017_F7,11,752.0
SSA,CEC2017_F7,12,776.0
SSA,CEC2017_F7,13,768.0000000000003
SSA,CEC2017_F7,14,776.0
SSA,CEC2017_F7,15,772.0000000001173
SSA,CEC2017_F7,16,786.0
SSA,CEC2017_F7,17,742.6131974813853
SSA,CEC2017_F7,18,760.0000000002727
SSA,CEC2017_F7,19,782.0000000000063
SSA,CEC2017_F7,20,788.0000000002959
SSA,CEC2017_F7,21,808.0
SSA,CEC2017_F7,22,802.0000000000005
SSA,CEC2017_F7,23,762.0000000000854
SSA,CEC2017_F7,24,800.0000000000003
SSA,CEC2017_F7,25,774.0000000000047
SSA,CEC2017_F7,26,786.0
SSA,CEC2017_F7,27,768.0000000000014
SSA,CEC2017_F7,28,758.0
SSA,CEC2017_F7,29,772.0
SSA,CEC2017_F7,30,810.0
SSA,CEC2017_F7,31,760.0000000002124
SSA,CEC2017_F7,32,770.5
SSA,CEC2017_F7,33,772.0
SSA,CEC2017_F7,34,776.5000000000059
SSA,CEC2017_F7,35,768.0
SSA,CEC2017_F7,36,826.0
SSA,CEC2017_F7,37,770.0
SSA,CEC2017_F7,38,764.0000000000056
SSA,CEC2017_F7,39,762.0000000000013
SSA,CEC2017_F7,40,770.0000000000022
SSA,CEC2017_F7,41,834.5
SSA,CEC2017_F7,42,784.0000000000031
SSA,CEC2017_F7,43,750.0
SSA,CEC2017_F7,44,760.0
SSA,CEC2017_F7,45,778.0
SSA,CEC2017_F7,46,780.0
SSA,CEC2017_F7,47,800.5
SSA,CEC2017_F7,48,838.5
SSA,CEC2017_F7,49,778.5
SSA,CEC2017_F8,0,802.0004732314463
SSA,CEC2017_F8,1,803.0737561397682
SSA,CEC2017_F8,2,802.0815390599936
SSA,CEC2017_F8,3,800.8865011597883
SSA,CEC2017_F8,4,802.0871030735982
SSA,CEC2017_F8,5,801.4069463454359
SSA,CEC2017_F8,6,801.894394975058
SSA,CEC2017_F8,7,801.85706351613
SSA,CEC2017_F8,8,801.7615289302313
SSA,CEC2017_F8,9,801.7977451416267
SSA,CEC2017_F8,10,801.1907633138302
SSA,CEC2017_F8,11,800.6380057002709
SSA,CEC2017_F8,12,804.4990382651536
SSA,CEC2017_F8,13,801.3550669083255
SSA,CEC2017_F8,14,801.7780290935343
SSA,CEC2017_F8,15,802.9653112336256
SSA,CEC2017_F8,16,801.2614333226882
SSA,CEC2017_F8,17,801.3506060827907
SSA,CEC2017_F8,18,800.1847292466477
SSA,CEC2017_F8,19,800.2920651026011
SSA,CEC2017_F8,20,802.5758766869124
SSA,CEC2017_F8,21,802.1087927240173
SSA,CEC2017_F8,22,801.8263109286161
SSA,CEC2017_F8,23,802.2523991788619
SSA,CEC2017_F8,24,802.2374405680795
SSA,CEC2017_F8,25,801.5082824318591
SSA,CEC2017_F8,26,805.4778804749745
SSA,CEC2017_F8,27,801.5249969659968
SSA,CEC2017_F8,28,800.2796921515566
SSA,CEC2017_F8,29,800.1662566612357
SSA,CEC2017_F8,30,800.7321187020623
SSA,CEC2017_F8,31,800.1179136039211
SSA,CEC2017_F8,32,802.1263169470142
SSA,CEC2017_F8,33,800.3527740069339
SSA,CEC2017_F8,34,801.1347388514238
SSA,CEC2017_F8,35,800.8122472125993
SSA,CEC2017_F8,36,801.4304336196236
SSA,CEC2017_F8,37,801.430544400908
SSA,CEC2017_F8,38,802.0026591919537
SSA,CEC2017_F8,39,801.0867235510214
SSA,CEC2017_F8,40,800.9058158443961
SSA,CEC2017_F8,41,800.3888999485542
SSA,CEC2017_F8,42,803.8648043333535
SSA,CEC2017_F8,43,802.6731053880284
SSA,CEC2017_F8,44,801.2806927083951
SSA,CEC2017_F8,45,800.0050464491733
SSA,CEC2017_F8,46,803.7860812292852
SSA,CEC2017_F8,47,801.3527007051117
SSA,CEC2017_F8,48,801.83267891723
SSA,CEC2017_F8,49,802.0855209677457
SSA,CEC2017_F9,0,1977.952390496202
SSA,CEC2017_F9,1,1950.843697547548
SSA,CEC2017_F9,2,1602.021964419589
SSA,CEC2017_F9,3,1653.9994550198949
SSA,CEC2017_F9,4,1499.384115351284
SSA,CEC2017_F9,5,2244.598153764895
SSA,CEC2017_F9,6,1649.840870761599
SSA,CEC2017_F9,7,1905.9595564889455
SSA,CEC2017_F9,8,1742.0078346153928
SSA,CEC2017_F9,9,2346.704031425547
SSA,CEC2017_F9,10,1932.264046326567
SSA,CEC2017_F9,11,1971.6714635662547
SSA,CEC2017_F9,12,2170.466050680986
SSA,CEC2017_F9,13,1290.5913363804457
SSA,CEC2017_F9,14,1512.1212315596817
SSA,CEC2017_F9,15,1993.5031612020316
SSA,CEC2017_F9,16,2514.9500590383223
SSA,CEC2017_F9,17,1994.6668860199547
SSA,CEC2017_F9,18,2086.7697658869006
SSA,CEC2017_F9,19,2265.5561790569877
SSA,CEC2017_F9,20,2256.037000750136
SSA,CEC2017_F9,21,1373.8007967730623
SSA,CEC2017_F9,22,2225.815235141281
SSA,CEC2017_F9,23,2013.5105846767492
SSA,CEC2017_F9,24,2120.539943887785
SSA,CEC2017_F9,25,1344.5078665149022
SSA,CEC2017_F9,26,1352.0688498899917
SSA,CEC2017_F9,27,2030.2909029496127
SSA,CEC2017_F9,28,1818.381415628503
SSA,CEC2017_F9,29,1909.8734034080057
SSA,CEC2017_F9,30,2146.4068288709004
SSA,CEC2017_F9,31,1969.9433440571784
SSA,CEC2017_F9,32,2477.8967171132504
SSA,CEC2017_F9,33,1769.4445107981996
SSA,CEC2017_F9,34,2215.3089951215316
SSA,CEC2017_F9,35,1828.708155134901
SSA,CEC2017_F9,36,1438.7189196152563
SSA,CEC2017_F9,37,1623.4123044867847
SSA,CEC2017_F9,38,1518.6088207134358
SSA,CEC2017_F9,39,2368.115856189538
SSA,CEC2017_F9,40,1846.3501576424583
SSA,CEC2017_F9,41,1476.6023322476035
SSA,CEC2017_F9,42,1957.1554350665351
SSA,CEC2017_F9,43,1510.3948522822234
SSA,CEC2017_F9,44,1977.415151204932
SSA,CEC2017_F9,45,2291.9602918156747
SSA,CEC2017_F9,46,1867.0764825007418
SSA,CEC2017_F9,47,2276.693409031869
SSA,CEC2017_F9,48,1339.4402347415175
SSA,CEC2017_F9,49,1676.9593308994758
SSA,CEC2017_F10,0,64560.45558393779
SSA,CEC2017_F10,1,21628.320147768783
SSA,CEC2017_F10,2,31284.32548410853
SSA,CEC2017_F10,3,311958.24408298614
SSA,CEC2017_F10,4,19309.351290519964
SSA,CEC2017_F10,5,30083.826978199682
SSA,CEC2017_F10,6,25487.735195271078
SSA,CEC2017_F10,7,13810.9630892323
SSA,CEC2017_F10,8,41628.40098967659
SSA,CEC2017_F10,9,30484.263967240324
SSA,CEC2017_F10,10,18364.692491237267
SSA,CEC2017_F10,11,59245.80402989658
SSA,CEC2017_F10,12,13892.205155568703
SSA,CEC2017_F10,13,23235.27656835025
SSA,CEC2017_F10,14,76544.67224819129
SSA,CEC2017_F10,15,29349.505474020207
SSA,CEC2017_F10,16,31470.10391763875
SSA,CEC2017_F10,17,35527.3487254169
SSA,CEC2017_F10,18,159057.58557269198
SSA,CEC2017_F10,19,32686.626855413306
SSA,CEC2017_F10,20,60736.34090582492
SSA,CEC2017_F10,21,22491.406717133686
SSA,CEC2017_F10,22,27637.84339943221
SSA,CEC2017_F10,23,82261.60412167534
SSA,CEC2017_F10,24,21830.08042938233
SSA,CEC2017_F10,25,27140.95998094907
SSA,CEC2017_F10,26,7970.7258838845455
SSA,CEC2017_F10,27,220615.734625839
SSA,CEC2017_F10,28,21850.97104749983
SSA,CEC2017_F10,29,10971.56182812546
