Function,Algorithm,Run,Best_Fitness,Source
CEC14_F14,SCA,41,1401.2503501315505,computed
CEC14_F14,SSA,41,1408.6173813781913,computed
CEC14_F14,Base_POA,42,1400.3211641299947,computed
CEC14_F14,Proposed_POA,42,1400.2622216471934,resumed
CEC14_F14,PSO,42,1400.8317554791975,computed
CEC14_F14,GWO,42,1400.7417755534864,computed
CEC14_F14,WOA,42,1400.1771809112438,computed
CEC14_F14,HHO,42,1400.2828211805534,computed
CEC14_F14,AOA,42,1448.0143806267934,computed
CEC14_F14,SCA,42,1401.8811394680095,computed
CEC14_F14,SSA,42,1409.729865187432,computed
CEC14_F14,Base_POA,43,1400.28643741707,computed
CEC14_F14,Proposed_POA,43,1400.2413949065683,resumed
CEC14_F14,PSO,43,1400.89396593231,computed
CEC14_F14,GWO,43,1400.8053560901058,computed
CEC14_F14,WOA,43,1400.1748844543238,computed
CEC14_F14,HHO,43,1400.356747328224,computed
CEC14_F14,AOA,43,1441.1896656322315,computed
CEC14_F14,SCA,43,1404.9375218949829,computed
CEC14_F14,SSA,43,1404.402570459838,computed
CEC14_F14,Base_POA,44,1400.298565515497,computed
CEC14_F14,Proposed_POA,44,1400.2930530421706,resumed
CEC14_F14,PSO,44,1400.298020634883,computed
CEC14_F14,GWO,44,1400.473205112379,computed
CEC14_F14,WOA,44,1400.3808400028292,computed
CEC14_F14,HHO,44,1400.2761178471624,computed
CEC14_F14,AOA,44,1433.4116508359662,computed
CEC14_F14,SCA,44,1403.1931839701685,computed
CEC14_F14,SSA,44,1401.849630899108,computed
CEC14_F14,Base_POA,45,1400.3715632211417,computed
CEC14_F14,Proposed_POA,45,1400.2897828725474,resumed
CEC14_F14,PSO,45,1400.804164908561,computed
CEC14_F14,GWO,45,1400.632714980064,computed
CEC14_F14,WOA,45,1400.3063463487622,computed
CEC14_F14,HHO,45,1400.417628904333,computed
CEC14_F14,AOA,45,1429.5198516603912,computed
CEC14_F14,SCA,45,1401.8974085543066,computed
CEC14_F14,SSA,45,1428.319037031376,computed
CEC14_F14,Base_POA,46,1400.2648478301542,computed
CEC14_F14,Proposed_POA,46,1400.3102823216325,resumed
CEC14_F14,PSO,46,1400.3043796135219,computed
CEC14_F14,GWO,46,1400.418991449689,computed
CEC14_F14,WOA,46,1400.9563889751953,computed
CEC14_F14,HHO,46,1400.2673679466443,computed
CEC14_F14,AOA,46,1433.3868952671037,computed
CEC14_F14,SCA,46,1402.4280690122403,computed
CEC14_F14,SSA,46,1408.320997379577,computed
CEC14_F14,Base_POA,47,1400.3352550227269,computed
CEC14_F14,Proposed_POA,47,1400.291066035136,resumed
CEC14_F14,PSO,47,1400.8726213715108,computed
CEC14_F14,GWO,47,1400.6399972380252,computed
CEC14_F14,WOA,47,1400.2123920634772,computed
CEC14_F14,HHO,47,1400.3788705236109,computed
CEC14_F14,AOA,47,1459.18796965103,computed
CEC14_F14,SCA,47,1403.782688953806,computed
CEC14_F14,SSA,47,1418.453010405091,computed
CEC14_F14,Base_POA,48,1400.3220687670928,computed
CEC14_F14,Proposed_POA,48,1400.2614876077787,resumed
CEC14_F14,PSO,48,1400.761318354262,computed
CEC14_F14,GWO,48,1400.2455764193207,computed
CEC14_F14,WOA,48,1400.3238234002154,computed
CEC14_F14,HHO,48,1400.1940554392015,computed
CEC14_F14,AOA,48,1430.050147402939,computed
CEC14_F14,SCA,48,1406.1313837678604,computed
CEC14_F14,SSA,48,1408.3999738776724,computed
CEC14_F14,Base_POA,49,1400.3108052619966,computed
CEC14_F14,Proposed_POA,49,1400.2400066211562,resumed
CEC14_F14,PSO,49,1400.7502334877265,computed
CEC14_F14,GWO,49,1400.740469354478,computed
CEC14_F14,WOA,49,1400.3177145917832,computed
CEC14_F14,HHO,49,1400.2259273518016,computed
CEC14_F14,AOA,49,1436.2118739458435,computed
CEC14_F14,SCA,49,1404.0319437865571,computed
CEC14_F14,SSA,49,1413.0957860320366,computed
CEC14_F15,Base_POA,0,1503.2338306911724,computed
CEC14_F15,Proposed_POA,0,1503.1005318136226,resumed
CEC14_F15,PSO,0,1503.6467801774606,computed
CEC14_F15,GWO,0,1502.4002453142439,computed
CEC14_F15,WOA,0,1506.3590170474808,computed
CEC14_F15,HHO,0,1518.8238961659208,computed
CEC14_F15,AOA,0,50988.748698928146,computed
CEC14_F15,SCA,0,1517.1945477563852,computed
CEC14_F15,SSA,0,1532.060165270036,computed
CEC14_F15,Base_POA,1,1503.3102612861346,computed
CEC14_F15,Proposed_POA,1,1502.7765193808918,resumed
CEC14_F15,PSO,1,1501.6263363907399,computed
CEC14_F15,GWO,1,1504.5745574753548,computed
CEC14_F15,WOA,1,1502.6539067218825,computed
CEC14_F15,HHO,1,1506.8944781382843,computed
CEC14_F15,AOA,1,5577.841569049647,computed
CEC14_F15,SCA,1,1509.3312020250619,computed
CEC14_F15,SSA,1,1708.434691165544,computed
CEC14_F15,Base_POA,2,1502.7695198336974,computed
CEC14_F15,Proposed_POA,2,1501.4154534275167,resumed
CEC14_F15,PSO,2,1502.791897523352,computed
CEC14_F15,GWO,2,1502.6915184734255,computed
CEC14_F15,WOA,2,1502.0033727034092,computed
CEC14_F15,HHO,2,1502.1450917638122,computed
CEC14_F15,AOA,2,10810.636831193387,computed
CEC14_F15,SCA,2,1512.371732128739,computed
CEC14_F15,SSA,2,1509.0647432078881,computed
CEC14_F15,Base_POA,3,1502.1350571331934,computed
CEC14_F15,Proposed_POA,3,1501.115996055336,resumed
CEC14_F15,PSO,3,1502.5707716387876,computed
CEC14_F15,GWO,3,1503.986352430487,computed
CEC14_F15,WOA,3,1504.708199067153,computed
CEC14_F15,HHO,3,1504.4282763984709,computed
CEC14_F15,AOA,3,46712.472949975585,computed
CEC14_F15,SCA,3,1509.353108522352,computed
CEC14_F15,SSA,3,1771.7540134731678,computed
CEC14_F15,Base_POA,4,1503.848425006065,computed
CEC14_F15,Proposed_POA,4,1503.4254205576124,resumed
CEC14_F15,PSO,4,1501.652985267127,computed
CEC14_F15,GWO,4,1503.8307424225188,computed
CEC14_F15,WOA,4,1507.3855134538383,computed
CEC14_F15,HHO,4,1512.8078516767466,computed
CEC14_F15,AOA,4,57609.32960504773,computed
CEC14_F15,SCA,4,1522.5271922745178,computed
CEC14_F15,SSA,4,2058.333938692154,computed
CEC14_F15,Base_POA,5,1503.6623574107462,computed
CEC14_F15,Proposed_POA,5,1502.2328378073214,resumed
CEC14_F15,PSO,5,1501.8847726520364,computed
CEC14_F15,GWO,5,1503.5532602660824,computed
CEC14_F15,WOA,5,1502.911939531295,computed
CEC14_F15,HHO,5,1542.7534466119776,computed
CEC14_F15,AOA,5,38112.8561536346,computed
CEC14_F15,SCA,5,1513.9052198515215,computed
CEC14_F15,SSA,5,1523.3829089441615,computed
CEC14_F15,Base_POA,6,1502.900794260464,computed
CEC14_F15,Proposed_POA,6,1502.1078022639742,resumed
CEC14_F15,PSO,6,1503.3610204976487,computed
CEC14_F15,GWO,6,1503.3803464661212,computed
CEC14_F15,WOA,6,1506.7084747025233,computed
CEC14_F15,HHO,6,1506.590814110808,computed
CEC14_F15,AOA,6,6234.679955827681,computed
CEC14_F15,SCA,6,1519.4447170146254,computed
CEC14_F15,SSA,6,1640.7667033844916,computed
CEC14_F15,Base_POA,7,1502.7318729249282,computed
CEC14_F15,Proposed_POA,7,1502.2812813359865,resumed
CEC14_F15,PSO,7,1503.2130928443596,computed
CEC14_F15,GWO,7,1503.0168368417667,computed
CEC14_F15,WOA,7,1513.086562798764,computed
CEC14_F15,HHO,7,1508.1779662296346,computed
CEC14_F15,AOA,7,67687.18546445944,computed
CEC14_F15,SCA,7,1512.1955258918802,computed
CEC14_F15,SSA,7,2546.306908426235,computed
CEC14_F15,Base_POA,8,1502.9126652320829,computed
CEC14_F15,Proposed_POA,8,1501.955732109792,resumed
CEC14_F15,PSO,8,1501.2281151819864,computed
CEC14_F15,GWO,8,1502.3453449585854,computed
CEC14_F15,WOA,8,1503.0705509743125,computed
CEC14_F15,HHO,8,1506.250748389811,computed
CEC14_F15,AOA,8,7581.596079236677,computed
CEC14_F15,SCA,8,1509.8764419395018,computed
CEC14_F15,SSA,8,1626.4541096744438,computed
CEC14_F15,Base_POA,9,1504.6361055281197,computed
CEC14_F15,Proposed_POA,9,1502.686809279796,resumed
CEC14_F15,PSO,9,1501.9867618830413,computed
CEC14_F15,GWO,9,1503.5544758842973,computed
CEC14_F15,WOA,9,1503.8880256873956,computed
CEC14_F15,HHO,9,1512.6596616124928,computed
CEC14_F15,AOA,9,8651.721483781428,computed
CEC14_F15,SCA,9,1522.2637748049506,computed
CEC14_F15,SSA,9,1613.1657237145394,computed
CEC14_F15,Base_POA,10,1503.3581426335963,computed
CEC14_F15,Proposed_POA,10,1502.1096271707668,resumed
CEC14_F15,PSO,10,1501.3606530337836,computed
CEC14_F15,GWO,10,1504.3071197213692,computed
CEC14_F15,WOA,10,1501.9946747280108,computed
CEC14_F15,HHO,10,1513.938402049994,computed
CEC14_F15,AOA,10,7286.3961505280295,computed
CEC14_F15,SCA,10,1513.089402204787,computed
CEC14_F15,SSA,10,1646.3261627554957,computed
CEC14_F15,Base_POA,11,1502.5533197394814,computed
CEC14_F15,Proposed_POA,11,1502.3313141534509,resumed
CEC14_F15,PSO,11,1502.730007962267,computed
CEC14_F15,GWO,11,1501.5787891016994,computed
CEC14_F15,WOA,11,1501.9786076101668,computed
CEC14_F15,HHO,11,1503.9038691412563,computed
CEC14_F15,AOA,11,10849.095646369198,computed
CEC14_F15,SCA,11,1511.5948006455712,computed
CEC14_F15,SSA,11,1511.6684343116447,computed
CEC14_F15,Base_POA,12,1503.6682417825984,computed
CEC14_F15,Proposed_POA,12,1502.830712769135,resumed
CEC14_F15,PSO,12,1500.8070417941547,computed
CEC14_F15,GWO,12,1504.1183018792992,computed
CEC14_F15,WOA,12,1504.0424511274273,computed
CEC14_F15,HHO,12,1516.1797423379287,computed
CEC14_F15,AOA,12,37424.47113962483,computed
CEC14_F15,SCA,12,1518.800791163015,computed
CEC14_F15,SSA,12,1563.0418249843335,computed
CEC14_F15,Base_POA,13,1500.217516321816,computed
CEC14_F15,Proposed_POA,13,1502.7067888124602,resumed
CEC14_F15,PSO,13,1501.2530178131176,computed
CEC14_F15,GWO,13,1501.8203417726013,computed
CEC14_F15,WOA,13,1502.793189697306,computed
CEC14_F15,HHO,13,1505.0345817192676,computed
CEC14_F15,AOA,13,11458.822197026877,computed
CEC14_F15,SCA,13,1521.5692101377563,computed
CEC14_F15,SSA,13,1587.0625489046681,computed
CEC14_F15,Base_POA,14,1503.4729146120512,computed
CEC14_F15,Proposed_POA,14,1502.630287999081,resumed
CEC14_F15,PSO,14,1501.0522654683118,computed
CEC14_F15,GWO,14,1504.0151685897076,computed
CEC14_F15,WOA,14,1505.7156361894113,computed
CEC14_F15,HHO,14,1504.3499972055888,computed
CEC14_F15,AOA,14,53831.22520718982,computed
CEC14_F15,SCA,14,1510.9198802648357,computed
CEC14_F15,SSA,14,3384.7533088974997,computed
CEC14_F15,Base_POA,15,1503.153092243852,computed
CEC14_F15,Proposed_POA,15,1502.0984739282171,resumed
CEC14_F15,PSO,15,1503.3082115990426,computed
CEC14_F15,GWO,15,1503.7518105205072,computed
CEC14_F15,WOA,15,1504.0309633181232,computed
CEC14_F15,HHO,15,1533.6275280393374,computed
CEC14_F15,AOA,15,13398.293125476035,computed
CEC14_F15,SCA,15,1516.8582853291718,computed
CEC14_F15,SSA,15,2415.8170070252927,computed
CEC14_F15,Base_POA,16,1502.4829253658424,computed
CEC14_F15,Proposed_POA,16,1502.0101756834356,resumed
CEC14_F15,PSO,16,1501.66039376659,computed
CEC14_F15,GWO,16,1503.9576406754927,computed
CEC14_F15,WOA,16,1503.337741701215,computed
CEC14_F15,HHO,16,1507.6896168207531,computed
CEC14_F15,AOA,16,11074.440875341812,computed
CEC14_F15,SCA,16,1525.6211583300314,computed
CEC14_F15,SSA,16,1558.704238718903,computed
CEC14_F15,Base_POA,17,1501.8284776599887,computed
CEC14_F15,Proposed_POA,17,1503.276931857852,resumed
CEC14_F15,PSO,17,1503.6820905350482,computed
CEC14_F15,GWO,17,1501.852197860065,computed
CEC14_F15,WOA,17,1503.1926316012893,computed
CEC14_F15,HHO,17,1504.3832225499996,computed
CEC14_F15,AOA,17,55583.68667837678,computed
CEC14_F15,SCA,17,1509.8795123597206,computed
CEC14_F15,SSA,17,1642.205468563426,computed
CEC14_F15,Base_POA,18,1503.10638918243,computed
CEC14_F15,Proposed_POA,18,1501.1363833845223,resumed
CEC14_F15,PSO,18,1500.979621158704,computed
CEC14_F15,GWO,18,1502.2761809182953,computed
CEC14_F15,WOA,18,1508.5405164445158,computed
CEC14_F15,HHO,18,1503.460147933609,computed
CEC14_F15,AOA,18,49530.97123533946,computed
CEC14_F15,SCA,18,1506.4376775807577,computed
CEC14_F15,SSA,18,1803.4536614742333,computed
CEC14_F15,Base_POA,19,1503.581103272866,computed
CEC14_F15,Proposed_POA,19,1501.4706275617225,resumed
CEC14_F15,PSO,19,1501.970865930393,computed
CEC14_F15,GWO,19,1501.9111090354475,computed
CEC14_F15,WOA,19,1503.550632254081,computed
CEC14_F15,HHO,19,1510.223697061125,computed
CEC14_F15,AOA,19,25203.195235871797,computed
CEC14_F15,SCA,19,1509.7686025668067,computed
CEC14_F15,SSA,19,2340.9691349764075,computed
CEC14_F15,Base_POA,20,1502.5764530477152,computed
CEC14_F15,Proposed_POA,20,1501.7445617694907,resumed
CEC14_F15,PSO,20,1503.1034529596566,computed
CEC14_F15,GWO,20,1502.5106263752723,computed
CEC14_F15,WOA,20,1503.3664181328304,computed
CEC14_F15,HHO,20,1508.3281183368938,computed
CEC14_F15,AOA,20,58893.561358386265,computed
CEC14_F15,SCA,20,1507.9053331599089,computed
CEC14_F15,SSA,20,1509.410574083584,computed
CEC14_F15,Base_POA,21,1502.781309831771,computed
CEC14_F15,Proposed_POA,21,1503.369803508845,resumed
CEC14_F15,PSO,21,1500.6317911836313,computed
CEC14_F15,GWO,21,1503.7538629877904,computed
CEC14_F15,WOA,21,1501.5526427581437,computed
CEC14_F15,HHO,21,1505.862915414053,computed
CEC14_F15,AOA,21,52849.01519989163,computed
CEC14_F15,SCA,21,1516.2646479670698,computed
CEC14_F15,SSA,21,1608.592786163906,computed
CEC14_F15,Base_POA,22,1501.9943687766017,computed
CEC14_F15,Proposed_POA,22,1502.453456735867,resumed
CEC14_F15,PSO,22,1501.9912325021874,computed
CEC14_F15,GWO,22,1501.5045006710368,computed
CEC14_F15,WOA,22,1504.2353448037397,computed
CEC14_F15,HHO,22,1524.728759622874,computed
CEC14_F15,AOA,22,12998.034583260203,computed
CEC14_F15,SCA,22,1537.6463236623745,computed
CEC14_F15,SSA,22,1514.7147776607528,computed
CEC14_F15,Base_POA,23,1502.3138827260084,computed
CEC14_F15,Proposed_POA,23,1503.514748330458,resumed
CEC14_F15,PSO,23,1503.5090246518068,computed
CEC14_F15,GWO,23,1503.3319582618337,computed
CEC14_F15,WOA,23,1504.869688928175,computed
CEC14_F15,HHO,23,1503.8282095824002,computed
CEC14_F15,AOA,23,2460.2838941396294,computed
CEC14_F15,SCA,23,1592.0445285096594,computed
CEC14_F15,SSA,23,1620.5658799402627,computed
CEC14_F15,Base_POA,24,1502.673337153418,computed
CEC14_F15,Proposed_POA,24,1501.9498739036217,resumed
CEC14_F15,PSO,24,1501.4505536644242,computed
CEC14_F15,GWO,24,1502.2389054765258,computed
CEC14_F15,WOA,24,1502.173614439545,computed
CEC14_F15,HHO,24,1507.0757314002642,computed
CEC14_F15,AOA,24,10595.408195911356,computed
CEC14_F15,SCA,24,1511.108559292869,computed
CEC14_F15,SSA,24,1548.3762787806245,computed
CEC14_F15,Base_POA,25,1502.8626858090054,computed
CEC14_F15,Proposed_POA,25,1503.355190672646,resumed
CEC14_F15,PSO,25,1501.8262150184187,computed
CEC14_F15,GWO,25,1502.1979592717132,computed
CEC14_F15,WOA,25,1504.5225173299884,computed
CEC14_F15,HHO,25,1506.5603104426948,computed
CEC14_F15,AOA,25,30955.34389989415,computed
CEC14_F15,SCA,25,1506.5626004419469,computed
CEC14_F15,SSA,25,1764.9285319549313,computed
CEC14_F15,Base_POA,26,1501.743108688397,computed
CEC14_F15,Proposed_POA,26,1501.3936349167425,resumed
CEC14_F15,PSO,26,1502.7556502754942,computed
CEC14_F15,GWO,26,1503.323037626941,computed
CEC14_F15,WOA,26,1506.225685480249,computed
CEC14_F15,HHO,26,1505.6459365999222,computed
CEC14_F15,AOA,26,30526.162068423084,computed
CEC14_F15,SCA,26,1512.4761760120964,computed
CEC14_F15,SSA,26,1579.9961543796421,computed
CEC14_F15,Base_POA,27,1504.1151662802843,computed
CEC14_F15,Proposed_POA,27,1503.0082521920683,resumed
CEC14_F15,PSO,27,1501.3621706696931,computed
CEC14_F15,GWO,27,1501.8285378752048,computed
CEC14_F15,WOA,27,1506.5688021287021,computed
CEC14_F15,HHO,27,1508.2275033519988,computed
CEC14_F15,AOA,27,3289.1646780851434,computed
CEC14_F15,SCA,27,1535.99596637494,computed
CEC14_F15,SSA,27,3185.45739079307,computed
CEC14_F15,Base_POA,28,1503.7975587478559,computed
CEC14_F15,Proposed_POA,28,1502.877201429803,resumed
CEC14_F15,PSO,28,1501.4827400617503,computed
CEC14_F15,GWO,28,1502.4706599526103,computed
CEC14_F15,WOA,28,1501.5775901328211,computed
CEC14_F15,HHO,28,1506.3760468036407,computed
CEC14_F15,AOA,28,10741.322234403866,computed
CEC14_F15,SCA,28,1519.6608790909568,computed
CEC14_F15,SSA,28,3516.397737159078,computed
CEC14_F15,Base_POA,29,1501.5998683405858,computed
CEC14_F15,Proposed_POA,29,1502.916683719717,resumed
CEC14_F15,PSO,29,1503.3461349986853,computed
CEC14_F15,GWO,29,1503.4635390686337,computed
CEC14_F15,WOA,29,1508.2752404096068,computed
CEC14_F15,HHO,29,1512.8076753368432,computed
CEC14_F15,AOA,29,12179.567374516088,computed
CEC14_F15,SCA,29,1524.9989217652812,computed
CEC14_F15,SSA,29,2958.0926181219306,computed
CEC14_F15,Base_POA,30,1502.9363061502502,computed
CEC14_F15,Proposed_POA,30,1503.4968247578206,resumed
CEC14_F15,PSO,30,1501.8300257568246,computed
CEC14_F15,GWO,30,1504.161848990817,computed
CEC14_F15,WOA,30,1502.8624954538268,computed
CEC14_F15,HHO,30,1506.5434531819992,computed
CEC14_F15,AOA,30,10099.034866210874,computed
CEC14_F15,SCA,30,1509.6093296910865,computed
CEC14_F15,SSA,30,3719.7791857088805,computed
CEC14_F15,Base_POA,31,1502.9197216008565,computed
CEC14_F15,Proposed_POA,31,1502.921164486235,resumed
CEC14_F15,PSO,31,1502.9291286879272,computed
CEC14_F15,GWO,31,1501.4063934450405,computed
CEC14_F15,WOA,31,1505.5473368262533,computed
CEC14_F15,HHO,31,1512.9267964758305,computed
CEC14_F15,AOA,31,3696.2268064852856,computed
CEC14_F15,SCA,31,1512.4733175032857,computed
CEC14_F15,SSA,31,1651.7011646195929,computed
CEC14_F15,Base_POA,32,1504.058095878533,computed
CEC14_F15,Proposed_POA,32,1501.834953684846,resumed
CEC14_F15,PSO,32,1501.221265626316,computed
CEC14_F15,GWO,32,1503.3890946734036,computed
CEC14_F15,WOA,32,1502.4457061047733,computed
CEC14_F15,HHO,32,1513.7138550523823,computed
CEC14_F15,AOA,32,4012.2043038067204,computed
CEC14_F15,SCA,32,1530.6977074214262,computed
CEC14_F15,SSA,32,1512.9987107641346,computed
CEC14_F15,Base_POA,33,1503.8010379072857,computed
CEC14_F15,Proposed_POA,33,1502.0042577291113,resumed
CEC14_F15,PSO,33,1501.9999436234018,computed
CEC14_F15,GWO,33,1503.1389160124763,computed
CEC14_F15,WOA,33,1505.5168949258314,computed
CEC14_F15,HHO,33,1514.5611428066454,computed
CEC14_F15,AOA,33,11526.040438861368,computed
CEC14_F15,SCA,33,1510.976446164752,computed
CEC14_F15,SSA,33,1521.3468165678455,computed
CEC14_F15,Base_POA,34,1504.2898284683743,computed
CEC14_F15,Proposed_POA,34,1502.4945563317972,resumed
CEC14_F15,PSO,34,1501.997274687307,computed
CEC14_F15,GWO,34,1501.9718649740837,computed
CEC14_F15,WOA,34,1502.2096573048918,computed
CEC14_F15,HHO,34,1526.58877141594,computed
CEC14_F15,AOA,34,11245.571993651933,computed
CEC14_F15,SCA,34,1523.4229879921136,computed
CEC14_F15,SSA,34,1556.88264093796,computed
CEC14_F15,Base_POA,35,1503.2916373626083,computed
CEC14_F15,Proposed_POA,35,1503.0107408182994,resumed
CEC14_F15,PSO,35,1501.2888720342894,computed
CEC14_F15,GWO,35,1503.8212950282611,computed
CEC14_F15,WOA,35,1509.1963673392918,computed
CEC14_F15,HHO,35,1512.8178277219488,computed
CEC14_F15,AOA,35,3228.2028468870603,computed
CEC14_F15,SCA,35,1515.8641954015245,computed
CEC14_F15,SSA,35,1576.2120493549721,computed
CEC14_F15,Base_POA,36,1504.0848418511255,computed
CEC14_F15,Proposed_POA,36,1502.677508109431,resumed
CEC14_F15,PSO,36,1503.9118850383934,computed
CEC14_F15,GWO,36,1504.759180514198,computed
CEC14_F15,WOA,36,1505.377514521697,computed
CEC14_F15,HHO,36,1507.5594133298296,computed
CEC14_F15,AOA,36,45206.619272113625,computed
CEC14_F15,SCA,36,1509.9361048845683,computed
CEC14_F15,SSA,36,3750.325214455371,computed
CEC14_F15,Base_POA,37,1503.7954024226935,computed
CEC14_F15,Proposed_POA,37,1501.1516919937433,resumed
CEC14_F15,PSO,37,1501.7959559765998,computed
CEC14_F15,GWO,37,1503.0368076205707,computed
CEC14_F15,WOA,37,1504.7370925982366,computed
CEC14_F15,HHO,37,1516.1451344903066,computed
CEC14_F15,AOA,37,61980.902686519315,computed
CEC14_F15,SCA,37,1512.1919904856843,computed
CEC14_F15,SSA,37,1532.2982187759076,computed
CEC14_F15,Base_POA,38,1503.1986458958577,computed
CEC14_F15,Proposed_POA,38,1501.2430064516363,resumed
CEC14_F15,PSO,38,1502.0141383426783,computed
CEC14_F15,GWO,38,1503.9125125451935,computed
CEC14_F15,WOA,38,1503.615362332764,computed
CEC14_F15,HHO,38,1503.6594454634158,computed
CEC14_F15,AOA,38,13630.6710826494,computed
CEC14_F15,SCA,38,1514.2710796873341,computed
CEC14_F15,SSA,38,1945.3920725111411,computed
CEC14_F15,Base_POA,39,1502.1017664477358,computed
CEC14_F15,Proposed_POA,39,1503.4902867524988,resumed
CEC14_F15,PSO,39,1504.3008302586466,computed
CEC14_F15,GWO,39,1504.6627784937903,computed
CEC14_F15,WOA,39,1507.663595739236,computed
CEC14_F15,HHO,39,1506.997207062211,computed
CEC14_F15,AOA,39,44249.30388370528,computed
CEC14_F15,SCA,39,1516.1504439039866,computed
CEC14_F15,SSA,39,1518.570764493906,computed
CEC14_F15,Base_POA,40,1501.4213123184297,computed
CEC14_F15,Proposed_POA,40,1501.9615730045218,resumed
CEC14_F15,PSO,40,1501.3838313828337,computed
CEC14_F15,GWO,40,1502.5736716289414,computed
CEC14_F15,WOA,40,1505.2246728436069,computed
CEC14_F15,HHO,40,1506.6708923877964,computed
CEC14_F15,AOA,40,35553.379379566504,computed
CEC14_F15,SCA,40,1539.2837261248537,computed
CEC14_F15,SSA,40,1560.6431938246583,computed
CEC14_F15,Base_POA,41,1503.41645868374,computed
CEC14_F15,Proposed_POA,41,1502.9937309654113,resumed
CEC14_F15,PSO,41,1502.0290488545627,computed
CEC14_F15,GWO,41,1502.3112739100816,computed
CEC14_F15,WOA,41,1503.4025216555635,computed
CEC14_F15,HHO,41,1521.0851303175273,computed
CEC14_F15,AOA,41,42995.158430696945,computed
CEC14_F15,SCA,41,1540.7917421162829,computed
CEC14_F15,SSA,41,1613.469755759595,computed
CEC14_F15,Base_POA,42,1502.5689733614943,computed
CEC14_F15,Proposed_POA,42,1503.4361449355972,resumed
CEC14_F15,PSO,42,1503.7578098162464,computed
CEC14_F15,GWO,42,1504.8956823330539,computed
CEC14_F15,WOA,42,1503.2526625331232,computed
CEC14_F15,HHO,42,1522.9512310919388,computed
CEC14_F15,AOA,42,2471.977280534343,computed
CEC14_F15,SCA,42,1558.736710664628,computed
CEC14_F15,SSA,42,1806.0272411595706,computed
CEC14_F15,Base_POA,43,1502.3325118336852,computed
CEC14_F15,Proposed_POA,43,1501.220640574017,resumed
CEC14_F15,PSO,43,1502.3956033429217,computed
CEC14_F15,GWO,43,1504.137156424993,computed
CEC14_F15,WOA,43,1503.7824518956415,computed
CEC14_F15,HHO,43,1504.2967540559082,computed
CEC14_F15,AOA,43,6850.249341877229,computed
CEC14_F15,SCA,43,1508.4669074277328,computed
CEC14_F15,SSA,43,1524.969296200378,computed
CEC14_F15,Base_POA,44,1502.8969164376624,computed
CEC14_F15,Proposed_POA,44,1503.05578487083,resumed
CEC14_F15,PSO,44,1501.144580241365,computed
CEC14_F15,GWO,44,1503.962315327123,computed
CEC14_F15,WOA,44,1504.5066952779573,computed
CEC14_F15,HHO,44,1508.1166843483295,computed
CEC14_F15,AOA,44,12732.65800663437,computed
CEC14_F15,SCA,44,1520.6041903337111,computed
CEC14_F15,SSA,44,2489.9787358084545,computed
CEC14_F15,Base_POA,45,1502.8896051023698,computed
CEC14_F15,Proposed_POA,45,1502.458074361521,resumed
CEC14_F15,PSO,45,1502.5574037629472,computed
CEC14_F15,GWO,45,1502.4747782057627,computed
CEC14_F15,WOA,45,1501.8091029019527,computed
CEC14_F15,HHO,45,1505.5277999076718,computed
CEC14_F15,AOA,45,46665.616963311084,computed
CEC14_F15,SCA,45,1509.0653226760292,computed
CEC14_F15,SSA,45,1540.025371044629,computed
CEC14_F15,Base_POA,46,1503.892056356928,computed
CEC14_F15,Proposed_POA,46,1503.2257491934668,resumed
CEC14_F15,PSO,46,1503.2437110930068,computed
CEC14_F15,GWO,46,1502.5364912319092,computed
CEC14_F15,WOA,46,1505.271962688107,computed
CEC14_F15,HHO,46,1507.7996238257358,computed
CEC14_F15,AOA,46,32912.71382314177,computed
CEC14_F15,SCA,46,1512.7604310131694,computed
CEC14_F15,SSA,46,2000.9387868017225,computed
CEC14_F15,Base_POA,47,1503.8770205787841,computed
CEC14_F15,Proposed_POA,47,1501.976267253979,resumed
CEC14_F15,PSO,47,1502.4600196259141,computed
CEC14_F15,GWO,47,1502.4774054673426,computed
CEC14_F15,WOA,47,1502.5967816732218,computed
CEC14_F15,HHO,47,1503.5428134847787,computed
CEC14_F15,AOA,47,66049.71660656857,computed
CEC14_F15,SCA,47,1506.359423609912,computed
CEC14_F15,SSA,47,1537.1557385072063,computed
CEC14_F15,Base_POA,48,1502.5882065985172,computed
CEC14_F15,Proposed_POA,48,1501.325869346302,resumed
CEC14_F15,PSO,48,1501.0312937025378,computed
CEC14_F15,GWO,48,1503.9190026797855,computed
CEC14_F15,WOA,48,1502.9515240888106,computed
CEC14_F15,HHO,48,1507.3210333516265,computed
CEC14_F15,AOA,48,9178.563127957728,computed
CEC14_F15,SCA,48,1557.0122165152725,computed
CEC14_F15,SSA,48,1510.6224266516876,computed
CEC14_F15,Base_POA,49,1503.5648070291775,computed
CEC14_F15,Proposed_POA,49,1502.2600425493524,resumed
CEC14_F15,PSO,49,1501.744392884344,computed
CEC14_F15,GWO,49,1504.5168184268002,computed
CEC14_F15,WOA,49,1503.3608374596467,computed
CEC14_F15,HHO,49,1504.516821427649,computed
CEC14_F15,AOA,49,33355.085372268324,computed
CEC14_F15,SCA,49,1525.9738709251274,computed
CEC14_F15,SSA,49,1552.2741563706913,computed
CEC14_F16,Base_POA,0,1603.2048670017512,computed
CEC14_F16,Proposed_POA,0,1603.2970064960437,resumed
CEC14_F16,PSO,0,1603.9324589442506,computed
